loss,mape,val_loss,val_mape
0.02462979033589363,1290298.0,0.006833940278738737,854533.125
0.0066126873716712,370708.8125,0.008346037939190865,802253.8125
0.006312996614724398,348876.46875,0.005946648772805929,496519.90625
