loss,mape,val_loss,val_mape
0.03301344811916351,962848.4375,0.011425742879509926,566251.8125
0.012075758539140224,307390.03125,0.00952430721372366,437987.75
0.011207309551537037,246780.921875,0.009629701264202595,167742.6875
