loss,mape,val_loss,val_mape
0.025458181276917458,1773303.5,0.01199895329773426,890040.125
0.0078042978420853615,573174.8125,0.005511791445314884,404935.625
0.007023186422884464,411685.65625,0.005471453070640564,189654.609375
