loss,mape,val_loss,val_mape
0.05547414720058441,939320.25,0.017876217141747475,1597816.625
0.022435545921325684,463109.84375,0.035593949258327484,199831.46875
0.02084309607744217,237561.234375,0.012876478023827076,390630.78125
